H. Con. Res. 15 (Received in Senate) - Authorizing the use of the Capitol Grounds for the National Peace Officers Memorial Service and the National Honor Guard and Pipe Band Exhibition.,https://www.govinfo.gov/content/pkg/BILLS-118hconres15rds/pdf/BILLS-118hconres15rds.pdf
H. Con. Res. 15 (Enrolled Bill) - Authorizing the use of the Capitol Grounds for the National Peace Officers Memorial Service and the National Honor Guard and Pipe Band Exhibition.,https://www.govinfo.gov/content/pkg/BILLS-118hconres15enr/pdf/BILLS-118hconres15enr.pdf
"H. Con. Res. 16 (Introduced in House) - Recognizing the victims of the Port Chicago explosion of July 17, 1944, the 79th anniversary of the greatest homeland loss of life of World War II, and exonerating the 50 African-American sailors unjustly court-martialed by the Navy.",https://www.govinfo.gov/content/pkg/BILLS-118hconres16ih/pdf/BILLS-118hconres16ih.pdf
H. Con. Res. 17 (Introduced in House) - Expressing the sense of Congress that the Federal Government should not impose any restrictions on the export of crude oil or other petroleum products.,https://www.govinfo.gov/content/pkg/BILLS-118hconres17ih/pdf/BILLS-118hconres17ih.pdf
H. Con. Res. 17 (Reported in House) - Expressing the sense of Congress that the Federal Government should not impose any restrictions on the export of crude oil or other petroleum products.,https://www.govinfo.gov/content/pkg/BILLS-118hconres17rh/pdf/BILLS-118hconres17rh.pdf
"H. Con. Res. 18 (Introduced in House) - Establishing deadlines for the Joint Committee of Congress on the Library to approve or deny the statue of the Reverend William Franklin Billy Graham, Jr., for placement in the National Statuary Hall.",https://www.govinfo.gov/content/pkg/BILLS-118hconres18ih/pdf/BILLS-118hconres18ih.pdf
H. Con. Res. 19 (Introduced in House) - Prohibiting President Donald Trump and certain other individuals who attempted to undermine and overturn the 2020 presidential election from entering the United States Capitol.,https://www.govinfo.gov/content/pkg/BILLS-118hconres19ih/pdf/BILLS-118hconres19ih.pdf
"H. Con. Res. 20 (Introduced in House) - Directing the President, pursuant to section 5(c) of the War Powers Resolution, to remove the United States Armed Forces from Syria.",https://www.govinfo.gov/content/pkg/BILLS-118hconres20ih/pdf/BILLS-118hconres20ih.pdf
"H. Con. Res. 21 (Introduced in House) - Directing the President, pursuant to section 5(c) of the War Powers Resolution, to remove the United States Armed Forces from Syria.",https://www.govinfo.gov/content/pkg/BILLS-118hconres21ih/pdf/BILLS-118hconres21ih.pdf
H. Con. Res. 22 (Introduced in House) - Recognizing the significance of equal pay and the disparity between wages paid to men and women.,https://www.govinfo.gov/content/pkg/BILLS-118hconres22ih/pdf/BILLS-118hconres22ih.pdf
"H. Con. Res. 23 (Introduced in House) - Expressing support for the recognition of March 10, 2023, as Abortion Provider Appreciation Day.",https://www.govinfo.gov/content/pkg/BILLS-118hconres23ih/pdf/BILLS-118hconres23ih.pdf
"H. Con. Res. 24 (Introduced in House) - Calling an Article V Convention for proposing a Fiscal Responsibility Amendment to the United States Constitution and stipulating ratification by a vote of We the People, and for other purposes.",https://www.govinfo.gov/content/pkg/BILLS-118hconres24ih/pdf/BILLS-118hconres24ih.pdf
H. Con. Res. 25 (Introduced in House) - Authorizing the use of Emancipation Hall in the Capitol Visitor Center for a ceremony as part of the commemoration of the days of remembrance of victims of the Holocaust.,https://www.govinfo.gov/content/pkg/BILLS-118hconres25ih/pdf/BILLS-118hconres25ih.pdf
H. Con. Res. 25 (Engrossed in House) - Authorizing the use of Emancipation Hall in the Capitol Visitor Center for a ceremony as part of the commemoration of the days of remembrance of victims of the Holocaust.,https://www.govinfo.gov/content/pkg/BILLS-118hconres25eh/pdf/BILLS-118hconres25eh.pdf
H. Con. Res. 25 (Received in Senate) - Authorizing the use of Emancipation Hall in the Capitol Visitor Center for a ceremony as part of the commemoration of the days of remembrance of victims of the Holocaust.,https://www.govinfo.gov/content/pkg/BILLS-118hconres25rds/pdf/BILLS-118hconres25rds.pdf
H. Con. Res. 25 (Enrolled Bill) - Authorizing the use of Emancipation Hall in the Capitol Visitor Center for a ceremony as part of the commemoration of the days of remembrance of victims of the Holocaust.,https://www.govinfo.gov/content/pkg/BILLS-118hconres25enr/pdf/BILLS-118hconres25enr.pdf
"H. Con. Res. 26 (Introduced in House) - Expressing the sense of Congress relating to nuclear power being a necessary clean baseload energy source to achieve a reliable, secure, and green electric grid.",https://www.govinfo.gov/content/pkg/BILLS-118hconres26ih/pdf/BILLS-118hconres26ih.pdf
